ccode1,ccode2,capdist,iso_o,iso_d
910,750,8590.43923320242,PNG,IND
910,341,13772.561362130371,PNG,MNE
910,347,13616.928502185156,PNG,KOS
910,345,13588.7754632905,PNG,SRB
910,2,14568.757223292087,PNG,USA
910,510,12217.533318500855,PNG,TZA
910,600,16204.766335643251,PNG,MAR
910,435,17958.181076047582,PNG,MRT
910,625,12904.89914830231,PNG,SDN
910,626,12891.540621731569,PNG,SSD
940,110,15818.46165342731,SLB,GUY
940,115,16133.978647639775,SLB,SUR
940,52,15488.15077202141,SLB,TTO
940,101,14897.01898552589,SLB,VEN
940,990,3089.415352277796,SLB,WSM
940,955,2973.099011027477,SLB,TON
940,160,13661.698239656102,SLB,ARG
940,145,13996.012126755273,SLB,BOL
940,140,15868.976651768478,SLB,BRA
940,155,12858.43444007917,SLB,CHL
940,130,13467.6752482704,SLB,ECU
940,150,14411.289437046315,SLB,PRY
940,135,13292.852843355877,SLB,PER
940,165,13802.408725678759,SLB,URY
940,90,12364.456398449542,SLB,GTM
940,70,11497.044603228245,SLB,MEX
940,53,15697.19288005829,SLB,BRB
940,54,15493.073571268713,SLB,DMA
940,55,15458.88504162783,SLB,GRD
940,56,15542.88073971245,SLB,LCA
940,57,15523.600312591103,SLB,VCT
940,42,14567.215600973808,SLB,DOM
940,41,14313.723104809087,SLB,HTI
940,51,13840.051506680871,SLB,JAM
940,31,13744.382272092873,SLB,BHS
940,80,12565.39070977644,SLB,BLZ
940,100,14040.648988916519,SLB,COL
940,94,13013.2434170609,SLB,CRI
940,40,13241.087208002828,SLB,CUB
940,92,12496.27684427558,SLB,SLV
940,91,12715.091765049081,SLB,HND
940,93,12795.813829376144,SLB,NIC
940,95,13505.720975576902,SLB,PAN
940,58,15424.47403233253,SLB,ATG
940,60,15337.877652974788,SLB,KNA
940,395,13928.650671350922,SLB,ISL
940,205,14982.460607894634,SLB,IRL
940,200,15001.8034934667,SLB,GBR
940,402,19296.72079174753,SLB,CPV
940,437,18388.49663931309,SLB,CIV
940,452,17810.847579736077,SLB,GHA
940,450,18961.825806152385,SLB,LBR
940,235,16586.037885032623,SLB,PRT
940,230,16217.450318979874,SLB,ESP
940,439,17990.253959062178,SLB,BFA
940,438,19344.734385373686,SLB,GIN
940,404,19478.00565220668,SLB,GNB
940,432,18675.596427754925,SLB,MLI
940,433,19365.687410993414,SLB,SEN
940,451,19281.039465048878,SLB,SLE
940,420,19438.00256214728,SLB,GMB
940,522,13133.112345427326,SLB,DJI
940,531,13610.865925069784,SLB,ERI
940,530,13593.988699281766,SLB,ETH
940,712,8210.515967510713,SLB,MNG
940,500,14126.912967033897,SLB,UGA
940,645,12961.18735034804,SLB,IRQ
940,663,13768.8994805937,SLB,JOR
940,705,10719.498356896494,SLB,KAZ
940,385,13847.205560158733,SLB,NOR
940,365,12859.315144165163,SLB,RUS
940,380,13620.9941218253,SLB,SWE
940,615,16197.920404894092,SLB,DZA
940,232,15787.283374732422,SLB,AND
940,471,16499.05767907153,SLB,CMR
940,482,15738.192889580609,SLB,CAF
940,221,15377.42951992522,SLB,MCO
940,616,15724.882693333753,SLB,TUN
940,434,17522.030735946613,SLB,BEN
940,411,16792.962979494783,SLB,GNQ
940,946,1868.3455559728272,SLB,KIR
940,436,17581.13191520017,SLB,NER
940,475,17011.779448532834,SLB,NGA
940,403,16911.127164274163,SLB,STP
940,461,17643.231287683124,SLB,TGO
940,339,14753.674086284247,SLB,ALB
940,346,14700.912111087684,SLB,BIH
940,344,14723.476531635893,SLB,HRV
940,325,15216.03911874182,SLB,ITA
940,343,14599.9146632153,SLB,MKD
940,338,15462.452962025453,SLB,MLT
940,331,15071.73062051841,SLB,SMR
940,355,14427.429927249932,SLB,BGR
940,352,13922.564825263784,SLB,CYP
940,372,12791.568676107527,SLB,GEO
940,350,14630.04944574851,SLB,GRC
940,660,13764.883776322495,SLB,LBN
940,640,13814.92297446407,SLB,TUR
940,305,14533.407600967425,SLB,AUT
940,316,14498.811493984054,SLB,CZE
940,390,14142.240201130246,SLB,DNK
940,310,14421.220116092005,SLB,HUN
940,290,13994.381116841612,SLB,POL
940,317,14493.778478204355,SLB,SVK
940,349,14794.43039275711,SLB,SVN
940,211,14904.038699613344,SLB,BEL
940,220,15165.817623648807,SLB,FRA
940,223,14988.672567606942,SLB,LIE
940,212,14939.48574125549,SLB,LUX
940,210,14741.762415954749,SLB,NLD
940,225,15110.467121473035,SLB,CHE
940,370,13527.590832897571,SLB,BLR
940,366,13325.188210412898,SLB,EST
940,375,13266.174040207812,SLB,FIN
940,367,13517.523724935267,SLB,LVA
940,368,13603.706070835342,SLB,LTU
940,359,13817.38529790167,SLB,MDA
940,360,14137.693305483584,SLB,ROU
940,369,13538.206401123061,SLB,UKR
940,781,9710.137267645876,SLB,MDV
940,698,11587.573263658542,SLB,OMN
940,520,12760.367062917756,SLB,SOM
940,780,9071.00224126696,SLB,LKA
940,701,11668.746954713384,SLB,TKM
940,704,10759.307183788025,SLB,UZB
940,679,13047.242181714599,SLB,YEM
940,371,12844.116077758326,SLB,ARM
940,373,12388.701958433952,SLB,AZE
940,692,12406.649835639593,SLB,BHR
940,630,12296.06819298434,SLB,IRN
940,690,12655.480429016508,SLB,KWT
940,694,12310.64440287957,SLB,QAT
940,670,12791.489074631701,SLB,SAU
940,696,12022.072062375879,SLB,ARE
940,700,10675.452455668797,SLB,AFG
940,703,10345.694383804203,SLB,KGZ
940,790,9019.372061097512,SLB,NPL
940,770,10298.712924874557,SLB,PAK
940,702,10765.261492697862,SLB,TJK
940,771,8404.520201135858,SLB,BGD
940,760,8606.684219065364,SLB,BTN
940,835,5237.082307204662,SLB,BRN
940,740,5417.631026921355,SLB,JPN
940,731,6414.926674005287,SLB,PRK
940,986,3428.5401463623934,SLB,PLW
940,840,5059.286507886248,SLB,PHL
940,732,6235.545410707765,SLB,KOR
940,811,6514.015882012148,SLB,KHM
940,812,6958.136913553085,SLB,LAO
940,775,7600.310752895987,SLB,MMR
940,800,7003.148436977386,SLB,THA
940,816,6797.992112639012,SLB,VNM
940,983,2197.9532449826725,SLB,MHL
940,987,1821.5587525165186,SLB,FSM
940,571,13778.110490797199,SLB,BWA
940,516,14379.895654669774,SLB,BDI
940,501,13627.494172449053,SLB,KEN
940,517,14343.777757345084,SLB,RWA
940,551,14039.010283730375,SLB,ZMB
940,552,13660.905259847495,SLB,ZWE
940,581,12656.161684510398,SLB,COM
940,570,13367.469945209983,SLB,LSO
940,553,13551.384770564691,SLB,MWI
940,541,13117.348627955673,SLB,MOZ
940,560,13515.110945977038,SLB,ZAF
940,572,13229.719534766451,SLB,SWZ
940,540,15827.858431570534,SLB,AGO
940,484,15835.895795501201,SLB,COG
940,490,15829.897685991653,SLB,COD
940,950,2167.5309922078154,SLB,FJI
940,481,16621.5686577873,SLB,GAB
940,565,14645.490850968206,SLB,NAM
940,920,3826.616563430015,SLB,NZL
940,580,11988.935322729018,SLB,MDG
940,590,10940.451955724937,SLB,MUS
940,591,11524.418894611721,SLB,SYC
940,860,3738.4365961081994,SLB,TLS
940,900,3075.112829144417,SLB,AUS
940,970,1252.1346851016128,SLB,NRU
940,910,1427.568711685686,SLB,PNG
940,940,0,SLB,SLB
940,947,2091.544083464543,SLB,TUV
940,935,1258.809895525625,SLB,VUT
940,20,13398.300983328385,SLB,CAN
940,255,14362.476252295754,SLB,DEU
940,713,5615.285558827394,SLB,TWN
940,710,7098.003678620065,SLB,CHN
940,820,6581.90277182917,SLB,MYS
940,830,6319.8698713022095,SLB,SGP
940,850,5851.723775563977,SLB,IDN
940,620,15739.809321734498,SLB,LBY
940,483,16176.101825256415,SLB,TCD
940,666,13838.441709962148,SLB,ISR
940,652,13701.762907797227,SLB,SYR
940,651,14249.488293088409,SLB,EGY
940,750,9817.194295382205,SLB,IND
940,341,14727.646143317415,SLB,MNE
940,347,14581.436886455644,SLB,KOS
940,345,14502.87834229865,SLB,SRB
940,2,13505.39554979452,SLB,USA
940,510,13615.513193170731,SLB,TZA
940,600,16971.96614426111,SLB,MAR
940,435,18955.506127001612,SLB,MRT
940,625,14297.82435002411,SLB,SDN
940,626,14319.103891162524,SLB,SSD
947,110,13728.207740507205,TUV,GUY
947,115,14047.22299916109,TUV,SUR
947,52,13400.590544046265,TUV,TTO
947,101,12809.922002120926,TUV,VEN
947,990,1143.2872972903801,TUV,WSM
947,955,1534.1843771170575,TUV,TON
947,160,12305.92185435771,TUV,ARG
947,145,12133.709917837923,TUV,BOL
947,140,14202.39820456194,TUV,BRA
947,155,11331.938298072802,TUV,CHL
947,130,11390.739829245524,TUV,ECU
947,150,12837.614681877312,TUV,PRY
947,135,11322.811048131862,TUV,PER
947,165,12492.711649743822,TUV,URY
947,90,10306.856616506277,TUV,GTM
947,70,9488.532165476174,TUV,MEX
947,53,13620.189495549745,TUV,BRB
947,54,13431.42082959865,TUV,DMA
947,55,13376.626239684609,TUV,GRD
947,56,13471.565642269914,TUV,LCA
947,57,13447.05122093646,TUV,VCT
947,42,12532.960556677031,TUV,DOM
947,41,12279.941507505837,TUV,HTI
947,51,11801.59906612879,TUV,JAM
947,31,11789.197252026514,TUV,BHS
947,80,10526.29294296836,TUV,BLZ
947,100,11950.767915524804,TUV,COL
947,94,10928.9984249932,TUV,CRI
947,40,11259.455700587232,TUV,CUB
947,92,10432.006467094961,TUV,SLV
947,91,10651.97162608935,TUV,HND
947,93,10721.430234155096,TUV,NIC
947,95,11417.499711118402,TUV,PAN
947,58,13379.198479871096,TUV,ATG
947,60,13294.086516127154,TUV,KNA
947,395,13612.415163707907,TUV,ISL
947,205,15011.711272242495,TUV,IRL
947,200,15237.303468391254,TUV,GBR
947,402,17482.58126899129,TUV,CPV
947,437,19523.75844115797,TUV,CIV
947,452,19666.738140930483,TUV,GHA
947,450,18926.371886852085,TUV,LBR
947,235,16562.442133231052,TUV,PRT
947,230,16461.894786130993,TUV,ESP
947,439,19574.38765450294,TUV,BFA
947,438,18635.83369960244,TUV,GIN
947,404,18393.38084461732,TUV,GNB
947,432,19135.80160631029,TUV,MLI
947,433,18107.739598335324,TUV,SEN
947,451,18693.550990481177,TUV,SLE
947,420,18243.666625911577,TUV,GMB
947,522,15189.155340245903,TUV,DJI
947,531,15626.755730458448,TUV,ERI
947,530,15670.401550554392,TUV,ETH
947,712,9394.209947824098,TUV,MNG
947,500,16204.534953656579,TUV,UGA
947,645,14622.526925934844,TUV,IRQ
947,663,15411.966933181082,TUV,JOR
947,705,11965.488077056536,TUV,KAZ
947,385,14216.678347486713,TUV,NOR
947,365,13775.66589089512,TUV,RUS
947,380,14142.028523153076,TUV,SWE
947,615,16849.230314082375,TUV,DZA
947,232,16230.575885440445,TUV,AND
947,471,18555.788041101354,TUV,CMR
947,482,17821.813998116046,TUV,CAF
947,221,16017.75268024575,TUV,MCO
947,616,16676.456583484505,TUV,TUN
947,434,19570.7554786613,TUV,BEN
947,411,18826.612736054092,TUV,GNQ
947,946,1275.0017902643992,TUV,KIR
947,436,19363.25435513619,TUV,NER
947,475,19095.687221793014,TUV,NGA
947,403,18776.929252239406,TUV,STP
947,461,19702.46450472316,TUV,TGO
947,339,15835.779100231488,TUV,ALB
947,346,15664.897231881685,TUV,BIH
947,344,15565.86752773247,TUV,HRV
947,325,16077.836161632777,TUV,ITA
947,343,15696.53887604579,TUV,MKD
947,338,16592.204449141762,TUV,MLT
947,331,15870.46253203919,TUV,SMR
947,355,15541.498364052644,TUV,BGR
947,352,15444.512208549237,TUV,CYP
947,372,14219.751300778207,TUV,GEO
947,350,15912.502194195169,TUV,GRC
947,660,15348.084883135902,TUV,LBN
947,640,15179.6776339378,TUV,TUR
947,305,15314.127717906114,TUV,AUT
947,316,15179.621067166303,TUV,CZE
947,390,14640.13099543393,TUV,DNK
947,310,15287.708058068329,TUV,HUN
947,290,14761.391693790014,TUV,POL
947,317,15294.314864314481,TUV,SVK
947,349,15589.62020204236,TUV,SVN
947,211,15286.695558607691,TUV,BEL
947,220,15520.121659053757,TUV,FRA
947,223,15610.00507749898,TUV,LIE
947,212,15400.378993670416,TUV,LUX
947,210,15113.947011278846,TUV,NLD
947,225,15673.085640930221,TUV,CHE
947,370,14364.225051953055,TUV,BLR
947,366,13955.347826811469,TUV,EST
947,375,13878.964827138605,TUV,FIN
947,367,14207.26119348562,TUV,LVA
947,368,14379.5084207526,TUV,LTU
947,359,14891.97882224769,TUV,MDA
947,360,15248.028578228557,TUV,ROU
947,369,14529.356430817948,TUV,UKR
947,781,11790.42395688518,TUV,MDV
947,698,13486.804369715377,TUV,OMN
947,520,14851.618987937918,TUV,SOM
947,780,11132.868775459221,TUV,LKA
947,701,13263.516100024992,TUV,TKM
947,704,12280.704315610898,TUV,UZB
947,679,15065.026894006447,TUV,YEM
947,371,14315.845025147328,TUV,ARM
947,373,13887.151881518424,TUV,AZE
947,692,14252.067020959832,TUV,BHR
947,630,13928.298538056624,TUV,IRN
947,690,14428.359517558218,TUV,KWT
947,694,14175.853988094073,TUV,QAT
947,670,14661.632061135799,TUV,SAU
947,696,13905.093863894886,TUV,ARE
947,700,12360.530046396183,TUV,AFG
947,703,11824.09784371451,TUV,KGZ
947,790,10811.343901271306,TUV,NPL
947,770,11998.355116057559,TUV,PAK
947,702,12355.93275819904,TUV,TJK
947,771,10250.179240260688,TUV,BGD
947,760,10388.378703905226,TUV,BTN
947,835,7256.792935264001,TUV,BRN
947,740,6375.654589968317,TUV,JPN
947,731,7588.092932238744,TUV,PRK
947,986,5291.945919592932,TUV,PLW
947,840,6893.457025443164,TUV,PHL
947,732,7428.790781809638,TUV,KOR
947,811,8486.229186225937,TUV,KHM
947,812,8846.31860116255,TUV,LAO
947,775,9532.830776907418,TUV,MMR
947,800,8960.493816286516,TUV,THA
947,816,8618.169079299381,TUV,VNM
947,983,1941.7035181414656,TUV,MHL
947,987,2888.481032865612,TUV,FSM
947,571,15330.368812831955,TUV,BWA
947,516,16415.251372697636,TUV,BDI
947,501,15701.590877730796,TUV,KEN
947,517,16397.60669042161,TUV,RWA
947,551,15848.883426494629,TUV,ZMB
947,552,15453.369710869303,TUV,ZWE
947,581,14648.139715957946,TUV,COM
947,570,14834.16713449589,TUV,LSO
947,553,15448.479343457699,TUV,MWI
947,541,14747.620016146851,TUV,MOZ
947,560,15082.802457649941,TUV,ZAF
947,572,14831.104713953902,TUV,SWZ
947,540,17532.35325120093,TUV,AGO
947,484,17730.226676733073,TUV,COG
947,490,17722.712969115066,TUV,COD
947,950,1065.7558322605482,TUV,FJI
947,481,18557.73485084709,TUV,GAB
947,565,16044.952884398706,TUV,NAM
947,920,3653.490089313129,TUV,NZL
947,580,13901.46585097409,TUV,MDG
947,590,12881.772793594482,TUV,MUS
947,591,13603.412710910154,TUV,SYC
947,860,5829.980464513938,TUV,TLS
947,900,4255.836525676366,TUV,AUS
947,970,1596.1880191936284,TUV,NRU
947,910,3519.112549189007,TUV,PNG
947,940,2091.544083464543,TUV,SLB
947,947,0,TUV,TUV
947,935,1565.6413991526942,TUV,VUT
947,20,11874.28269674767,TUV,CAN
947,255,14954.16938381388,TUV,DEU
947,713,7205.428070909946,TUV,TWN
947,710,8394.97772972887,TUV,CHN
947,820,8642.376496712122,TUV,MYS
947,830,8389.497831246541,TUV,SGP
947,850,7943.156903537364,TUV,IDN
947,620,16941.471969374044,TUV,LBY
947,483,18223.36705475641,TUV,TCD
947,666,15480.466581742086,TUV,ISR
947,652,15303.06461981006,TUV,SYR
947,651,15905.793066120423,TUV,EGY
947,750,11613.110757584263,TUV,IND
947,341,15759.189714516162,TUV,MNE
947,347,15649.847789991865,TUV,KOS
947,345,15485.117585831653,TUV,SRB
947,2,11813.359164006572,TUV,USA
947,510,15643.113297074533,TUV,TZA
947,600,17118.492666954717,TUV,MAR
947,435,18086.468035847432,TUV,MRT
947,625,16305.219928545795,TUV,SDN
947,626,16410.642928982674,TUV,SSD
935,110,14879.507785493006,VUT,GUY
935,115,15159.243100395015,VUT,SUR
935,52,14648.779062083102,VUT,TTO
935,101,14071.91080469873,VUT,VEN
935,990,2185.046549890869,VUT,WSM
935,955,1823.8123553520386,VUT,TON
935,160,12407.03700243312,VUT,ARG
935,145,12798.170831318681,VUT,BOL
935,140,14613.965721882452,VUT,BRA
935,155,11601.249852261792,VUT,CHL
935,130,12495.118770641724,VUT,ECU
935,150,13154.00786764127,VUT,PRY
935,135,12165.092229163489,VUT,PER
935,165,12551.709172321125,VUT,URY
935,90,11693.6235414134,VUT,GTM
935,70,10948.389320549035,VUT,MEX
935,53,14912.049662981864,VUT,BRB
935,54,14767.975960164606,VUT,DMA
935,55,14653.476464019413,VUT,GRD
935,56,14783.699314246805,VUT,LCA
935,57,14743.907334090876,VUT,VCT
935,42,13931.504970162856,VUT,DOM
935,41,13682.552224754398,VUT,HTI
935,51,13203.593172746036,VUT,JAM
935,31,13271.934102937961,VUT,BHS
935,80,11941.149191888226,VUT,BLZ
935,100,13128.082649255915,VUT,COL
935,94,12233.132538036047,VUT,CRI
935,40,12727.814393810448,VUT,CUB
935,92,11803.802387996107,VUT,SLV
935,91,12023.921193899554,VUT,HND
935,93,12064.428376851098,VUT,NIC
935,95,12692.093877395033,VUT,PAN
935,58,14747.648771767115,VUT,ATG
935,60,14666.470741610532,VUT,KNA
935,395,14790.935202489984,VUT,ISL
935,205,16018.894527114786,VUT,IRL
935,200,16111.392462342728,VUT,GBR
935,402,18766.286031351778,VUT,CPV
935,437,18604.683875660703,VUT,CIV
935,452,18161.556820292004,VUT,GHA
935,450,18737.56369123993,VUT,LBR
935,235,17658.410433893154,VUT,PRT
935,230,17366.06333910195,VUT,ESP
935,439,18757.46276019365,VUT,BFA
935,438,19080.49912065987,VUT,GIN
935,404,19257.771935833895,VUT,GNB
935,432,19310.562065127695,VUT,MLI
935,433,19352.610187227197,VUT,SEN
935,451,18977.237714873238,VUT,SLE
935,420,19338.88341824148,VUT,GMB
935,522,14074.67364481465,VUT,DJI
935,531,14606.539929088525,VUT,ERI
935,530,14475.566255036056,VUT,ETH
935,712,9455.837966504336,VUT,MNG
935,500,14789.887603450741,VUT,UGA
935,645,14172.880012067802,VUT,IRQ
935,663,14976.50269938111,VUT,JOR
935,705,11976.070992145016,VUT,KAZ
935,385,14974.819457821408,VUT,NOR
935,365,14093.569816764473,VUT,RUS
935,380,14786.279086175256,VUT,SWE
935,615,17434.59921690496,VUT,DZA
935,232,16974.91101385733,VUT,AND
935,471,17041.37095625273,VUT,CMR
935,482,16386.802882430828,VUT,CAF
935,221,16596.32203338644,VUT,MCO
935,616,16981.999675229486,VUT,TUN
935,434,18008.242989415983,VUT,BEN
935,411,17283.68500103597,VUT,GNQ
935,946,2173.6292739572723,VUT,KIR
935,436,18449.928990820943,VUT,NER
935,475,17712.25783719303,VUT,NGA
935,403,17215.326842166956,VUT,STP
935,461,18138.05197496426,VUT,TGO
935,339,16011.717701391362,VUT,ALB
935,346,15952.678547596426,VUT,BIH
935,344,15963.403415733046,VUT,HRV
935,325,16463.013437018297,VUT,ITA
935,343,15858.005841444095,VUT,MKD
935,338,16720.55153999918,VUT,MLT
935,331,16310.037715288596,VUT,SMR
935,355,15685.620056871228,VUT,BGR
935,352,15155.154891283013,VUT,CYP
935,372,14043.522483249002,VUT,GEO
935,350,15884.941956567938,VUT,GRC
935,660,14987.046997811769,VUT,LBN
935,640,15067.901792109342,VUT,TUR
935,305,15762.948373686446,VUT,AUT
935,316,15711.262116953083,VUT,CZE
935,390,15309.525703268593,VUT,DNK
935,310,15661.192822259161,VUT,HUN
935,290,15215.793751206138,VUT,POL
935,317,15725.76920079745,VUT,SVK
935,349,16029.028606093034,VUT,SVN
935,211,16055.151579278858,VUT,BEL
935,220,16314.932967012679,VUT,FRA
935,223,16197.326241993818,VUT,LIE
935,212,16111.78475969939,VUT,LUX
935,210,15886.583067580328,VUT,NLD
935,225,16309.445450412428,VUT,CHE
935,370,14755.524216639174,VUT,BLR
935,366,14512.381091115514,VUT,EST
935,375,14448.762709990397,VUT,FIN
935,367,14719.505502017631,VUT,LVA
935,368,14822.555776734469,VUT,LTU
935,359,15072.299604291535,VUT,MDA
935,360,15395.184258687515,VUT,ROU
935,369,14785.416371645828,VUT,UKR
935,781,10633.28549026865,VUT,MDV
935,698,12717.141045207914,VUT,OMN
935,520,13537.725995643774,VUT,SOM
935,780,10054.17276119818,VUT,LKA
935,701,12904.578050478243,VUT,TKM
935,704,12009.217588882357,VUT,UZB
935,679,14051.240420013382,VUT,YEM
935,371,14091.493690193038,VUT,ARM
935,373,13635.089455750944,VUT,AZE
935,692,13556.619616302962,VUT,BHR
935,630,13520.466944453152,VUT,IRN
935,690,13834.583374429458,VUT,KWT
935,694,13451.415439825687,VUT,QAT
935,670,13923.174649105304,VUT,SAU
935,696,13156.318842190227,VUT,ARE
935,700,11898.325674297006,VUT,AFG
935,703,11600.390532266087,VUT,KGZ
935,790,10221.787460267875,VUT,NPL
935,770,11520.266154880186,VUT,PAK
935,702,12006.182999585006,VUT,TJK
935,771,9590.512950742486,VUT,BGD
935,760,9815.256784886682,VUT,BTN
935,835,6333.704119300022,VUT,BRN
935,740,6605.434396079539,VUT,JPN
935,731,7650.846657800099,VUT,PRK
935,986,4652.191431449685,VUT,PLW
935,840,6275.72631715274,VUT,PHL
935,732,7473.227288619059,VUT,KOR
935,811,7641.82365649649,VUT,KHM
935,812,8135.784940973101,VUT,LAO
935,775,8746.633457046102,VUT,MMR
935,800,8137.652095192572,VUT,THA
935,816,8005.681481537629,VUT,VNM
935,983,2762.634276012713,VUT,MHL
935,987,2936.2271042396774,VUT,FSM
935,571,13787.291915052921,VUT,BWA
935,516,14926.512613157945,VUT,BDI
935,501,14285.760781877136,VUT,KEN
935,517,14931.887649685055,VUT,RWA
935,551,14283.877509492037,VUT,ZMB
935,552,13888.112117794097,VUT,ZWE
935,581,13142.365215210844,VUT,COM
935,570,13305.564577617833,VUT,LSO
935,553,13896.470096934636,VUT,MWI
935,541,13189.510493074831,VUT,MOZ
935,560,13535.392437609828,VUT,ZAF
935,572,13277.101424727274,VUT,SWZ
935,540,15980.059593976206,VUT,AGO
935,484,16166.104579566088,VUT,COG
935,490,16158.496314963362,VUT,COD
935,950,1060.439840216965,VUT,FJI
935,481,16992.93908959163,VUT,GAB
935,565,14546.581064563978,VUT,NAM
935,920,2700.3303710156633,VUT,NZL
935,580,12361.80853588148,VUT,MDG
935,590,11359.343528934958,VUT,MUS
935,591,12229.398753398209,VUT,SYC
935,860,4653.986589294955,VUT,TLS
935,900,2708.2056137071904,VUT,AUS
935,970,1900.8281436077768,VUT,NRU
935,910,2445.781325198505,VUT,PNG
935,940,1258.809895525625,VUT,SLB
935,947,1565.6413991526942,VUT,TUV
935,935,0,VUT,VUT
935,20,13436.951714179757,VUT,CAN
935,255,15555.086433254883,VUT,DEU
935,713,6871.636180000067,VUT,TWN
935,710,8350.36003534188,VUT,CHN
935,820,7596.752322936644,VUT,MYS
935,830,7316.442956369554,VUT,SGP
935,850,6738.260348343024,VUT,IDN
935,620,16992.565703812284,VUT,LBY
935,483,17032.061557072295,VUT,TCD
935,666,15045.435314049537,VUT,ISR
935,652,14920.565344289129,VUT,SYR
935,651,15446.495216455995,VUT,EGY
935,750,11012.639805989702,VUT,IND
935,341,15983.739061448887,VUT,MNE
935,347,15838.596313401198,VUT,KOS
935,345,15754.826787883876,VUT,SRB
935,2,13375.7862804622,VUT,USA
935,510,14156.682791694007,VUT,TZA
935,600,18125.849229146475,VUT,MAR
935,435,19607.60262497538,VUT,MRT
935,625,15288.105054721022,VUT,SDN
935,626,15080.315402713955,VUT,SSD
20,110,4601.273528170756,CAN,GUY
20,115,4814.709937319797,CAN,SUR
20,52,4085.049529977268,CAN,TTO
20,101,3960.6932023154527,CAN,VEN
20,990,11578.883561863264,CAN,WSM
20,955,12362.468022899102,CAN,TON
20,160,9026.034421012906,CAN,ARG
20,145,6898.46979767119,CAN,BOL
20,140,7337.064428591905,CAN,BRA
20,155,8754.458842415404,CAN,CHL
20,130,5063.184116875593,CAN,ECU
20,150,8040.932685899182,CAN,PRY
20,135,6371.187452194756,CAN,PER
20,165,9109.540615995358,CAN,URY
20,90,3687.2087419945633,CAN,GTM
20,70,3597.7491152280213,CAN,MEX
20,53,3892.8160202365034,CAN,BRB
20,54,3598.6397792056646,CAN,DMA
20,55,3927.353259422658,CAN,GRD
20,56,3748.6835454229085,CAN,LCA
20,57,3829.2777714767803,CAN,VCT
20,42,3036.968238581366,CAN,DOM
20,41,2997.6400398322226,CAN,HTI
20,51,3042.4590956481115,CAN,JAM
20,31,2261.013392479076,CAN,BHS
20,80,3353.08669712499,CAN,BLZ
20,100,4525.740203137525,CAN,COL
20,94,4014.475587738724,CAN,CRI
20,40,2546.086432849439,CAN,CUB
20,92,3739.2168531780503,CAN,SLV
20,91,3637.448118542682,CAN,HND
20,93,3822.7088707067837,CAN,NIC
20,95,4056.5864908956705,CAN,PAN
20,58,3391.190056149657,CAN,ATG
20,60,3344.4700171541954,CAN,KNA
20,395,3873.0906220761226,CAN,ISL
20,205,4915.112606747133,CAN,IRL
20,200,5378.012524871093,CAN,GBR
20,402,5917.431430511158,CAN,CPV
20,437,7946.903483540533,CAN,CIV
20,452,8439.724549988361,CAN,GHA
20,450,7564.198064886454,CAN,LBR
20,235,5400.8699035321615,CAN,PRT
20,230,5707.59993642657,CAN,ESP
20,439,7806.466041811406,CAN,BFA
20,438,7087.532948089925,CAN,GIN
20,404,6756.938672404596,CAN,GNB
20,432,7279.830096677853,CAN,MLI
20,433,6387.387795526377,CAN,SEN
20,451,7206.99691732474,CAN,SLE
20,420,6554.365944425541,CAN,GMB
20,522,11229.781416483653,CAN,DJI
20,531,10620.726293607444,CAN,ERI
20,530,11136.940735736622,CAN,ETH
20,712,9659.70522989346,CAN,MNG
20,500,11401.432357412936,CAN,UGA
20,645,9407.3543973528,CAN,IRQ
20,663,9021.002499139935,CAN,JOR
20,705,8844.791551240052,CAN,KAZ
20,385,5615.257256829593,CAN,NOR
20,365,7179.987978350522,CAN,RUS
20,380,6011.04398729426,CAN,SWE
20,615,6419.3071993800895,CAN,DZA
20,232,5958.000508561976,CAN,AND
20,471,9488.576732391002,CAN,CMR
20,482,10001.089162032928,CAN,CAF
20,221,6290.254935840595,CAN,MCO
20,616,6928.405045897584,CAN,TUN
20,434,8587.341410947438,CAN,BEN
20,411,9283.811088287055,CAN,GNQ
20,946,11549.429232304947,CAN,KIR
20,436,8003.555172153391,CAN,NER
20,475,8769.273687863082,CAN,NGA
20,403,9388.231528858958,CAN,STP
20,461,8459.678424216856,CAN,TGO
20,339,7267.639876334586,CAN,ALB
20,346,7000.02696667541,CAN,BIH
20,344,6719.004773723476,CAN,HRV
20,325,6746.663881596089,CAN,ITA
20,343,7322.841632183252,CAN,MKD
20,338,7295.114672500556,CAN,MLT
20,331,6612.258326158917,CAN,SMR
20,355,7391.625211790935,CAN,BGR
20,352,8596.543808267337,CAN,CYP
20,372,8693.815400162268,CAN,GEO
20,350,7764.715995127091,CAN,GRC
20,660,8835.211416620037,CAN,LBN
20,640,8182.188830014078,CAN,TUR
20,305,6586.227879932583,CAN,AUT
20,316,6353.901806961943,CAN,CZE
20,390,5925.164879076497,CAN,DNK
20,310,6796.436369540886,CAN,HUN
20,290,6594.64117770612,CAN,POL
20,317,6634.936769653508,CAN,SVK
20,349,6608.865344999266,CAN,SVN
20,211,5690.499251753763,CAN,BEL
20,220,5663.58126347381,CAN,FRA
20,223,6223.986733965878,CAN,LIE
20,212,5867.652527090024,CAN,LUX
20,210,5650.320960916372,CAN,NLD
20,225,6104.320259518854,CAN,CHE
20,370,6833.738237277866,CAN,BLR
20,366,6326.33994456436,CAN,EST
20,375,6289.412625199637,CAN,FIN
