year,cgdppc,gptfr,cow_code,polity2,iso3,toa_ml,toa_fa,tfr_delta10
1882,2682,6.47,560,NA,ZAF,1918,1992,0
1882,NA,6.71,551,NA,ZMB,1965,NA,0
1882,NA,6.75,552,NA,ZWE,1985,NA,0
1883,NA,7,700,-6,AFG,1987,NA,0
1883,NA,6.99,540,NA,AGO,NA,2011,-0.0099999998
1883,NA,4.6,339,NA,ALB,1947,1947,0
1883,NA,6.94,696,NA,ARE,1980,NA,0
1883,3624,6.47,160,1,ARG,1934,1957,0.11
1883,NA,8.06,371,NA,ARM,1956,1936,-0.029999999
1883,6188,4.66,900,NA,AUS,1973,NA,0.34999999
1883,2393,4.51,305,-4,AUT,1911,1948,0.31999999
1883,NA,8.1,373,NA,AZE,1990,1936,0
1883,NA,6.81,516,NA,BDI,1966,1971,0
1883,4359,4.61,211,4,BEL,1922,1931,0.25999999
1883,NA,5.62,434,NA,BEN,1952,1955,-0.0099999998
1883,NA,6.08,439,NA,BFA,1952,1955,0
1883,NA,6.7,771,NA,BGD,1939,NA,0
1883,NA,5.16,355,-1,BGR,1918,1942,0
1883,NA,6.99,692,NA,BHR,1976,NA,0
1883,NA,5.31,1024,NA,BIH,NA,NA,0.039999999
1883,NA,6.84,370,NA,BLR,1990,1936,0.16
1883,NA,6.48,145,1,BOL,1939,1953,0
1883,737,6.28,140,-6,BRA,1932,1941,-0.02
1883,NA,6.67,760,NA,BTN,NA,NA,0
1883,NA,6.49,571,NA,BWA,1963,NA,0
1883,NA,6.51,482,NA,CAF,1952,1956,0
1883,3474,4.49,20,4,CAN,1971,1944,0.25999999
1883,3395,3.82,225,10,CHE,1911,1949,0.16
1883,2007,5.72,155,3,CHL,1924,1984,0.30000001
1883,NA,5.5,710,-6,CHN,1923,NA,0
1883,NA,6.78,437,NA,CIV,1952,1955,0
1883,NA,5.54,471,NA,CMR,1952,1959,0
1883,NA,5.99,490,NA,COD,1967,1951,0
1883,NA,5.67,484,NA,COG,1952,1956,0
1883,1000,6.19,100,8,COL,1939,1961,0
1883,NA,6.01,581,NA,COM,1952,NA,0
1883,NA,6.56,402,NA,CPV,1976,1979,-0.02
1883,NA,6.92,94,-4,CRI,1943,2001,0.0099999998
1883,NA,5.78,40,NA,CUB,1935,NA,0
1883,NA,5.44,352,NA,CYP,1964,1991,0.58999997
1883,NA,5.02,315,NA,CZE,1924,1941,0.1
1883,3050,5.29,255,-4,DEU,1884,1936,0.059999999
1883,NA,6.3,522,NA,DJI,1952,NA,0
1883,3156,4.29,390,-3,DNK,1892,1952,-0.13
1883,NA,6.16,42,-3,DOM,1949,2005,0
1883,NA,6.99,615,NA,DZA,1949,1941,0
1883,NA,7,130,-1,ECU,1928,1998,0
1883,NA,6.03,651,NA,EGY,1964,NA,0.0099999998
1883,3719,4.71,230,4,ESP,1923,1926,0.11
1883,NA,4.06,366,NA,EST,1989,NA,0.46000001
1883,NA,7.17,530,4,ETH,1960,NA,0
1883,1336,4.96,375,NA,FIN,1963,1943,0.0099999998
1883,NA,6.45,950,NA,FJI,1947,NA,0
1883,3082,3.38,220,7,FRA,1913,1932,0.13
1883,NA,6.17,481,NA,GAB,1952,1956,0.059999999
1883,4326,4.55,200,7,GBR,1946,1945,0.38999999
1883,NA,7.8,372,NA,GEO,1990,NA,0
1883,NA,6.43,452,NA,GHA,1967,NA,0
1883,NA,6.11,438,NA,GIN,1952,1960,0
1883,NA,6.51,420,NA,GMB,1959,NA,0
1883,NA,7.25,404,NA,GNB,NA,NA,0
1883,NA,5.51,411,NA,GNQ,1990,1984,0
1883,1800,3.35,350,10,GRC,1920,1957,0.34999999
1883,NA,6.45,90,2,GTM,1932,2008,0
1883,NA,4.77,110,NA,GUY,1969,NA,0.23999999
1883,NA,6.23,91,-3,HND,1959,1990,-0.02
1883,NA,5.96,344,NA,HRV,1971,1950,-0.20999999
1883,NA,6.31,41,-3,HTI,1954,NA,0
1883,NA,5.5,310,-4,HUN,1891,1938,-0.31999999
1883,969,6.07,850,NA,IDN,1954,NA,0
1883,NA,5.86,750,NA,IND,1929,NA,0.090000004
1883,NA,3.15,205,NA,IRL,1952,1944,0.47999999
1883,NA,7.08,630,-10,IRN,1949,1955,0
1883,NA,7.13,645,NA,IRQ,1964,NA,0
1883,NA,4.93,666,NA,ISR,1953,1959,0.12
1883,1749,5.06,325,-4,ITA,1924,1936,-0.18000001
1883,NA,5.12,51,NA,JAM,1966,NA,-0.2
1883,NA,6.97,663,NA,JOR,1960,NA,0
1883,1118,3.96,740,1,JPN,1922,1969,-0.55000001
1883,NA,6.45,705,NA,KAZ,1990,NA,0
1883,NA,6.91,501,NA,KEN,1976,NA,0
1883,NA,6.58,703,NA,KGZ,1955,1936,0
1883,NA,6.95,811,NA,KHM,1957,NA,0
1883,NA,6,732,NA,KOR,1993,2018,0
1883,NA,6.87,690,NA,KWT,1964,NA,0
1883,NA,6.13,812,NA,LAO,1994,NA,0
1883,NA,5.74,660,NA,LBN,1943,1943,0
1883,NA,6.19,450,4,LBR,NA,NA,0
1883,NA,7.2,620,NA,LBY,1957,NA,0
1883,1096,5.94,780,NA,LKA,1939,NA,-0.25999999
1883,NA,5.84,570,NA,LSO,1992,NA,0
1883,NA,5.21,368,NA,LTU,1925,1936,0.059999999
1883,NA,4.02,212,2,LUX,1925,1947,0.34
1883,NA,3.93,367,NA,LVA,1922,1936,0.25999999
1883,NA,6.5,600,-6,MAR,1952,1959,0
1883,NA,6.39,359,NA,MDA,NA,1936,0
1883,NA,6.89,580,NA,MDG,1952,1956,0
1883,NA,6.8,70,-9,MEX,1917,1998,0
1883,NA,5.44,343,NA,MKD,NA,NA,0.40000001
1883,NA,6.23,432,NA,MLI,1952,1955,0
1883,NA,6.03,775,NA,MMR,1954,NA,0
1883,NA,5.31,341,NA,MNE,NA,NA,0.039999999
1883,NA,5.94,712,NA,MNG,1994,2006,0
1883,NA,6.63,541,NA,MOZ,NA,NA,0
1883,NA,6.34,435,NA,MRT,1952,1955,0
1883,NA,4.95,590,NA,MUS,1975,NA,0.079999998
1883,NA,6.78,553,NA,MWI,2000,NA,0
1883,NA,5.45,820,NA,MYS,1955,NA,0
1883,NA,5.96,565,NA,NAM,1994,NA,0
1883,NA,6.83,436,NA,NER,1952,1961,0
1883,NA,6.55,475,NA,NGA,1963,NA,0
1883,NA,6.16,93,-5,NIC,1955,1982,0
1883,3644,5.25,210,-3,NLD,1929,1939,-0.02
1883,2699,4.51,385,-4,NOR,1909,1946,-0.1
1883,NA,6.15,790,-3,NPL,1993,NA,0
1883,4831,4.86,920,9,NZL,2003,NA,0.36000001
1883,NA,6.88,698,-6,OMN,2011,NA,0
1883,NA,6.59,770,NA,PAK,1958,2005,0
1883,NA,5.36,95,NA,PAN,1930,NA,0
1883,424,6.82,135,-3,PER,1918,1989,0
1883,NA,6.45,840,NA,PHL,1952,2008,-0.02
1883,NA,6.23,910,NA,PNG,NA,NA,0
1883,1631,5.23,290,NA,POL,1920,1947,0.52999997
1883,NA,6.1,731,NA,PRK,NA,NA,0
1883,1339,4.18,235,-5,PRT,1922,1942,0.0099999998
1883,NA,6.49,150,-4,PRY,1943,NA,0
1883,NA,6.97,694,NA,QAT,1967,NA,0
1883,596,5.74,360,-7,ROU,1913,1944,-1.38
1883,NA,6.89,365,-10,RUS,1912,1936,0.34999999
1883,NA,7.07,517,NA,RWA,1967,NA,0
1883,NA,6.86,670,NA,SAU,1969,NA,0
1883,NA,6.64,625,NA,SDN,1981,NA,0
1883,NA,5.7,433,NA,SEN,1952,1955,0
1883,NA,5.17,830,NA,SGP,1969,NA,0.029999999
1883,NA,6.42,940,NA,SLB,1996,NA,0
1883,NA,5.72,451,NA,SLE,2015,NA,0
1883,NA,5.9,92,-1,SLV,1927,2005,0
1883,NA,6.87,520,NA,SOM,1958,NA,0
1883,NA,5.44,345,NA,SRB,1922,1950,0.40000001
1883,NA,6.64,525,NA,SSD,NA,NA,0
1883,NA,6.58,115,NA,SUR,NA,NA,0
1883,NA,5.77,317,NA,SVK,1968,1941,0.17
1883,NA,4.54,349,NA,SVN,1971,1950,0.0099999998
1883,2325,4.24,380,-4,SWE,1913,1947,0.25
1883,NA,6.71,572,NA,SWZ,1997,NA,0
1883,NA,6.85,652,NA,SYR,1959,NA,0
1883,NA,6.06,483,NA,TCD,1952,1956,0
1883,NA,6.34,461,NA,TGO,1956,1956,0
1883,NA,6.35,800,-10,THA,1956,1990,0
1883,NA,5.87,702,NA,TJK,1990,NA,0
1883,NA,6.22,701,NA,TKM,1990,1936,0
1883,NA,6.52,860,NA,TLS,NA,NA,0
1883,NA,4.96,52,NA,TTO,1971,NA,-0.079999998
1883,NA,6.4,616,NA,TUN,1952,1961,0
1883,NA,6.92,640,-10,TUR,1936,NA,0
1883,NA,6.74,510,NA,TZA,1955,NA,0
1883,NA,6.89,500,NA,UGA,1975,NA,0
1883,NA,7.39,369,NA,UKR,1990,1936,0.11
1883,3545,5.71,165,-3,URY,1935,1943,0.059999999
1883,5102,4.61,2,10,USA,NA,NA,0.33000001
1883,NA,5.71,704,NA,UZB,1990,NA,0
1883,1060,5.93,101,-4,VEN,1940,NA,-0.029999999
1883,NA,4.7,816,NA,VNM,1964,NA,0
1883,NA,6.88,679,NA,YEM,1995,NA,0
1883,2062,6.47,560,NA,ZAF,1918,1992,0
1883,NA,6.71,551,NA,ZMB,1965,NA,0
1883,NA,6.75,552,NA,ZWE,1985,NA,0
1884,NA,7,700,-6,AFG,1987,NA,0
1884,NA,6.99,540,NA,AGO,NA,2011,-0.0099999998
1884,NA,4.6,339,NA,ALB,1947,1947,0
1884,NA,6.94,696,NA,ARE,1980,NA,0
1884,3747,6.39,160,1,ARG,1934,1957,0.18000001
1884,NA,8.07,371,NA,ARM,1956,1936,-0.039999999
1884,5979,4.77,900,NA,AUS,1973,NA,0.16
1884,2436,4.58,305,-4,AUT,1911,1948,0.22
1884,NA,8.1,373,NA,AZE,1990,1936,0
1884,NA,6.81,516,NA,BDI,1966,1971,0
1884,4386,4.55,211,4,BEL,1922,1931,0.30000001
1884,NA,5.62,434,NA,BEN,1952,1955,0
1884,NA,6.08,439,NA,BFA,1952,1955,0
1884,NA,6.7,771,NA,BGD,1939,NA,0
1884,NA,5.16,355,-1,BGR,1918,1942,0
1884,NA,6.99,692,NA,BHR,1976,NA,0
1884,NA,5.31,1024,NA,BIH,NA,NA,0.039999999
1884,NA,6.78,370,NA,BLR,1990,1936,0.22
1884,NA,6.48,145,1,BOL,1939,1953,0
1884,787,6.27,140,-6,BRA,1932,1941,-0.0099999998
1884,NA,6.67,760,NA,BTN,NA,NA,0
1884,NA,6.49,571,NA,BWA,1963,NA,0
1884,NA,6.51,482,NA,CAF,1952,1956,0
1884,3698,4.45,20,4,CAN,1971,1944,0.27000001
1884,3832,3.79,225,10,CHE,1911,1949,0.28
1884,2022,5.4,155,3,CHL,1924,1984,0.58999997
1884,NA,5.5,710,-6,CHN,1923,NA,0
1884,NA,6.78,437,NA,CIV,1952,1955,0
1884,NA,5.54,471,NA,CMR,1952,1959,0
1884,NA,5.99,490,NA,COD,1967,1951,0
1884,NA,5.67,484,NA,COG,1952,1956,0
1884,1005,6.19,100,8,COL,1939,1961,0
1884,NA,6.01,581,NA,COM,1952,NA,0
1884,NA,6.56,402,NA,CPV,1976,1979,-0.02
1884,NA,6.92,94,-4,CRI,1943,2001,0.0099999998
1884,NA,5.78,40,NA,CUB,1935,NA,0
1884,NA,5.36,352,NA,CYP,1964,1991,0.67000002
1884,NA,5,315,NA,CZE,1924,1941,0.11
1884,3115,5.28,255,-4,DEU,1884,1936,0.13
1884,NA,6.3,522,NA,DJI,1952,NA,0
1884,3144,4.5,390,-3,DNK,1892,1952,-0.33000001
1884,NA,6.16,42,-3,DOM,1949,2005,0
1884,NA,6.99,615,NA,DZA,1949,1941,0
1884,NA,7,130,-1,ECU,1928,1998,0
1884,NA,6.03,651,NA,EGY,1964,NA,0.0099999998
1884,3730,4.86,230,4,ESP,1923,1926,-0.050000001
1884,NA,4.04,366,NA,EST,1989,NA,0.41999999
1884,NA,7.17,530,4,ETH,1960,NA,0
1884,1325,5.04,375,NA,FIN,1963,1943,0.079999998
1884,NA,6.45,950,NA,FJI,1947,NA,0
1884,3051,3.38,220,7,FRA,1913,1932,0.15000001
1884,NA,6.16,481,NA,GAB,1952,1956,0.059999999
1884,4313,4.47,200,7,GBR,1946,1945,0.46000001
1884,NA,7.8,372,NA,GEO,1990,NA,0
1884,NA,6.43,452,NA,GHA,1967,NA,0
1884,NA,6.11,438,NA,GIN,1952,1960,0
1884,NA,6.51,420,NA,GMB,1959,NA,0
1884,NA,7.25,404,NA,GNB,NA,NA,0
1884,NA,5.51,411,NA,GNQ,1990,1984,0
1884,2024,3.83,350,10,GRC,1920,1957,0.079999998
1884,NA,6.45,90,2,GTM,1932,2008,0
1884,NA,4.69,110,NA,GUY,1969,NA,0.31999999
1884,NA,6.23,91,-3,HND,1959,1990,-0.02
1884,NA,6.07,344,NA,HRV,1971,1950,-0.31999999
1884,NA,6.31,41,-3,HTI,1954,NA,0
1884,NA,5.59,310,-4,HUN,1891,1938,-0.36000001
1884,1043,6.07,850,NA,IDN,1954,NA,0
1884,969,5.82,750,NA,IND,1929,NA,0.13
1884,NA,3.2,205,NA,IRL,1952,1944,0.37
1884,NA,7.08,630,-10,IRN,1949,1955,0
1884,NA,7.13,645,NA,IRQ,1964,NA,0
1884,NA,4.91,666,NA,ISR,1953,1959,0.13
1884,1733,5.05,325,-4,ITA,1924,1936,-0.16
1884,NA,5.11,51,NA,JAM,1966,NA,-0.25999999
1884,NA,6.97,663,NA,JOR,1960,NA,0
1884,1116,3.8,740,1,JPN,1922,1969,-0.28
1884,NA,6.45,705,NA,KAZ,1990,NA,0
1884,NA,6.91,501,NA,KEN,1976,NA,0
1884,NA,6.58,703,NA,KGZ,1955,1936,0
1884,NA,6.95,811,NA,KHM,1957,NA,0
1884,NA,6,732,NA,KOR,1993,2018,0
1884,NA,6.87,690,NA,KWT,1964,NA,0
1884,NA,6.13,812,NA,LAO,1994,NA,0
1884,NA,5.74,660,NA,LBN,1943,1943,0
1884,NA,6.19,450,-3,LBR,NA,NA,0
1884,NA,7.2,620,NA,LBY,1957,NA,0
1884,1053,6.17,780,NA,LKA,1939,NA,-0.49000001
1884,NA,5.84,570,NA,LSO,1992,NA,0
1884,NA,5.2,368,NA,LTU,1925,1936,0.07
1884,NA,4.32,212,2,LUX,1925,1947,0.13
1884,NA,3.9,367,NA,LVA,1922,1936,0.27000001
1884,NA,6.5,600,-6,MAR,1952,1959,0
1884,NA,6.39,359,NA,MDA,NA,1936,0
1884,NA,6.89,580,NA,MDG,1952,1956,0
1884,NA,6.8,70,-9,MEX,1917,1998,0
1884,NA,5.43,343,NA,MKD,NA,NA,0.34999999
1884,NA,6.23,432,NA,MLI,1952,1955,0
1884,NA,6.03,775,NA,MMR,1954,NA,0
1884,NA,5.31,341,NA,MNE,NA,NA,0.039999999
1884,NA,5.94,712,NA,MNG,1994,2006,0
1884,NA,6.63,541,NA,MOZ,NA,NA,0
1884,NA,6.34,435,NA,MRT,1952,1955,0
1884,NA,4.93,590,NA,MUS,1975,NA,0.1
1884,NA,6.78,553,NA,MWI,2000,NA,0
1884,NA,5.45,820,NA,MYS,1955,NA,0
1884,NA,5.96,565,NA,NAM,1994,NA,0
1884,NA,6.83,436,NA,NER,1952,1961,0
1884,NA,6.55,475,NA,NGA,1963,NA,0
1884,NA,6.16,93,-5,NIC,1955,1982,0
1884,3700,5.23,210,-3,NLD,1929,1939,0.039999999
1884,2652,4.59,385,-2,NOR,1909,1946,0
1884,NA,6.15,790,-3,NPL,1993,NA,0
1884,5118,4.81,920,9,NZL,2003,NA,0.56
1884,NA,6.88,698,-6,OMN,2011,NA,0
1884,NA,6.59,770,NA,PAK,1958,2005,0
1884,NA,5.36,95,NA,PAN,1930,NA,0
1884,508,6.82,135,-3,PER,1918,1989,0
1884,NA,6.61,840,NA,PHL,1952,2008,-0.25999999
1884,NA,6.23,910,NA,PNG,NA,NA,0
1884,1656,5.09,290,NA,POL,1920,1947,0.67000002
1884,NA,6.1,731,NA,PRK,NA,NA,0
1884,1373,4.17,235,-5,PRT,1922,1942,0.029999999
1884,NA,6.49,150,-4,PRY,1943,NA,0
1884,NA,6.97,694,NA,QAT,1967,NA,0
1884,507,5.55,360,-7,ROU,1913,1944,-0.94999999
1884,NA,6.83,365,-10,RUS,1912,1936,0.34
1884,NA,7.07,517,NA,RWA,1967,NA,0
1884,NA,6.86,670,NA,SAU,1969,NA,0
1884,NA,6.64,625,NA,SDN,1981,NA,0
1884,NA,5.7,433,NA,SEN,1952,1955,0
1884,NA,5.28,830,NA,SGP,1969,NA,-0.079999998
1884,NA,6.42,940,NA,SLB,1996,NA,0
1884,NA,5.72,451,NA,SLE,2015,NA,0
1884,NA,5.9,92,-1,SLV,1927,2005,0
1884,NA,6.87,520,NA,SOM,1958,NA,0
1884,NA,5.43,345,NA,SRB,1922,1950,0.34999999
1884,NA,6.64,525,NA,SSD,NA,NA,0
1884,NA,6.58,115,NA,SUR,NA,NA,0
1884,NA,5.8,317,NA,SVK,1968,1941,0.15000001
1884,NA,4.64,349,NA,SVN,1971,1950,-0.22
1884,2292,4.4,380,-4,SWE,1913,1947,0.14
1884,NA,6.71,572,NA,SWZ,1997,NA,0
1884,NA,6.85,652,NA,SYR,1959,NA,0
1884,NA,6.06,483,NA,TCD,1952,1956,0
1884,NA,6.34,461,NA,TGO,1956,1956,0
1884,NA,6.35,800,-10,THA,1956,1990,0
1884,NA,5.87,702,NA,TJK,1990,NA,0
1884,NA,6.22,701,NA,TKM,1990,1936,0
1884,NA,6.52,860,NA,TLS,NA,NA,0
1884,NA,4.89,52,NA,TTO,1971,NA,0
1884,NA,6.4,616,NA,TUN,1952,1961,0
1884,NA,6.92,640,-10,TUR,1936,NA,0
1884,NA,6.74,510,NA,TZA,1955,NA,0
1884,NA,6.89,500,NA,UGA,1975,NA,0
1884,NA,7.36,369,NA,UKR,1990,1936,0.14
1884,3459,5.21,165,-3,URY,1935,1943,0.56
1884,5074,4.57,2,10,USA,NA,NA,0.34
1884,NA,5.71,704,NA,UZB,1990,NA,0
1884,1124,5.94,101,-4,VEN,1940,NA,-0.039999999
1884,NA,4.7,816,NA,VNM,1964,NA,0
1884,NA,6.88,679,NA,YEM,1995,NA,0
1884,1869,6.47,560,NA,ZAF,1918,1992,0
1884,NA,6.71,551,NA,ZMB,1965,NA,0
1884,NA,6.75,552,NA,ZWE,1985,NA,0
1885,NA,7,700,-6,AFG,1987,NA,0
1885,NA,6.99,540,NA,AGO,NA,2011,-0.0099999998
1885,NA,4.6,339,NA,ALB,1947,1947,0
1885,NA,6.94,696,NA,ARE,1980,NA,0
1885,4196,6.3,160,1,ARG,1934,1957,0.27000001
1885,NA,8.07,371,NA,ARM,1956,1936,-0.029999999
1885,6172,4.78,900,NA,AUS,1973,NA,0.029999999
1885,2400,4.49,305,-4,AUT,1911,1948,0.31999999
1885,NA,8.1,373,NA,AZE,1990,1936,0
1885,NA,6.81,516,NA,BDI,1966,1971,0
1885,4427,4.49,211,4,BEL,1922,1931,0.34
1885,NA,5.62,434,NA,BEN,1952,1955,0
1885,NA,6.08,439,NA,BFA,1952,1955,0
1885,NA,6.7,771,NA,BGD,1939,NA,0
1885,NA,5.04,355,-1,BGR,1918,1942,0.12
1885,NA,6.99,692,NA,BHR,1976,NA,0
1885,NA,5.3,1024,NA,BIH,NA,NA,0.050000001
1885,NA,6.73,370,NA,BLR,1990,1936,0.27000001
1885,NA,6.48,145,1,BOL,1939,1953,0
1885,730,6.26,140,-6,BRA,1932,1941,0
1885,NA,6.67,760,NA,BTN,NA,NA,0
1885,NA,6.49,571,NA,BWA,1963,NA,0
1885,NA,6.51,482,NA,CAF,1952,1956,0
1885,3427,4.42,20,4,CAN,1971,1944,0.28
1885,4226,3.71,225,10,CHE,1911,1949,0.55000001
1885,1905,3.46,155,3,CHL,1924,1984,2.25
1885,NA,5.5,710,-6,CHN,1923,NA,0
1885,NA,6.78,437,NA,CIV,1952,1955,0
1885,NA,5.54,471,NA,CMR,1952,1959,0
1885,NA,5.99,490,NA,COD,1967,1951,0
1885,NA,5.67,484,NA,COG,1952,1956,0
1885,1010,6.19,100,8,COL,1939,1961,0
1885,NA,6.01,581,NA,COM,1952,NA,0
1885,NA,6.56,402,NA,CPV,1976,1979,-0.02
1885,NA,6.92,94,1,CRI,1943,2001,0.0099999998
1885,NA,5.78,40,NA,CUB,1935,NA,0
1885,NA,5.29,352,NA,CYP,1964,1991,0.74000001
1885,NA,4.99,315,NA,CZE,1924,1941,0.11
1885,3184,5.26,255,-4,DEU,1884,1936,0.2
1885,NA,6.3,522,NA,DJI,1952,NA,0
1885,3135,4.39,390,-3,DNK,1892,1952,-0.079999998
1885,NA,6.16,42,-3,DOM,1949,2005,0
1885,NA,6.99,615,NA,DZA,1949,1941,0
1885,NA,7,130,-1,ECU,1928,1998,0
1885,NA,6.03,651,NA,EGY,1964,NA,0
1885,3590,4.8,230,4,ESP,1923,1926,0
1885,NA,4.01,366,NA,EST,1989,NA,0.38999999
1885,NA,7.17,530,4,ETH,1960,NA,0
1885,1338,4.79,375,NA,FIN,1963,1943,0.16
1885,NA,6.45,950,NA,FJI,1947,NA,0
1885,3004,3.32,220,7,FRA,1913,1932,0.19
1885,NA,6.14,481,NA,GAB,1952,1956,0.079999998
1885,4269,4.39,200,7,GBR,1946,1945,0.52999997
1885,NA,7.8,372,NA,GEO,1990,NA,0
1885,NA,6.43,452,NA,GHA,1967,NA,0
1885,NA,6.11,438,NA,GIN,1952,1960,0
1885,NA,6.51,420,NA,GMB,1959,NA,0
1885,NA,7.25,404,NA,GNB,NA,NA,0
1885,NA,5.51,411,NA,GNQ,1990,1984,0
1885,2184,3.82,350,10,GRC,1920,1957,-0.039999999
1885,NA,6.45,90,2,GTM,1932,2008,0
1885,NA,4.61,110,NA,GUY,1969,NA,0.40000001
1885,NA,6.23,91,-3,HND,1959,1990,-0.02
1885,NA,6.18,344,NA,HRV,1971,1950,-0.43000001
1885,NA,6.31,41,-3,HTI,1954,NA,0
1885,NA,5.48,310,-4,HUN,1891,1938,0.07
1885,1042,6.07,850,NA,IDN,1954,NA,0
1885,1002,5.79,750,NA,IND,1929,NA,0.16
1885,NA,3.15,205,NA,IRL,1952,1944,0.36000001
1885,NA,7.08,630,-10,IRN,1949,1955,0
1885,NA,7.13,645,NA,IRQ,1964,NA,0
1885,NA,4.9,666,NA,ISR,1953,1959,0.13
1885,1769,5.04,325,-4,ITA,1924,1936,-0.14
1885,NA,5.11,51,NA,JAM,1966,NA,-0.33000001
1885,NA,6.97,663,NA,JOR,1960,NA,0
1885,1149,3.98,740,1,JPN,1922,1969,-0.23999999
1885,NA,6.45,705,NA,KAZ,1990,NA,0
1885,NA,6.91,501,NA,KEN,1976,NA,0
1885,NA,6.58,703,NA,KGZ,1955,1936,0
1885,NA,6.95,811,NA,KHM,1957,NA,0
1885,NA,6,732,NA,KOR,1993,2018,0
1885,NA,6.87,690,NA,KWT,1964,NA,0
1885,NA,6.13,812,NA,LAO,1994,NA,0
1885,NA,5.74,660,NA,LBN,1943,1943,0
1885,NA,6.19,450,-3,LBR,NA,NA,0
1885,NA,7.2,620,NA,LBY,1957,NA,0
1885,980,5.46,780,NA,LKA,1939,NA,0.22
1885,NA,5.84,570,NA,LSO,1992,NA,0
1885,NA,5.19,368,NA,LTU,1925,1936,0.07
1885,NA,4.01,212,2,LUX,1925,1947,0.15000001
1885,NA,3.87,367,NA,LVA,1922,1936,0.27000001
1885,NA,6.5,600,-6,MAR,1952,1959,0
1885,NA,6.39,359,NA,MDA,NA,1936,0
1885,NA,6.89,580,NA,MDG,1952,1956,0
1885,NA,6.8,70,-9,MEX,1917,1998,0
1885,NA,5.43,343,NA,MKD,NA,NA,0.30000001
1885,NA,6.23,432,NA,MLI,1952,1955,0
1885,NA,6.03,775,NA,MMR,1954,NA,0
1885,NA,5.3,341,NA,MNE,NA,NA,0.050000001
1885,NA,5.94,712,NA,MNG,1994,2006,0
1885,NA,6.63,541,NA,MOZ,NA,NA,0
1885,NA,6.34,435,NA,MRT,1952,1955,0
1885,NA,4.9,590,NA,MUS,1975,NA,0.13
1885,NA,6.78,553,NA,MWI,2000,NA,0
1885,NA,5.45,820,NA,MYS,1955,NA,0
1885,NA,5.96,565,NA,NAM,1994,NA,0
1885,NA,6.83,436,NA,NER,1952,1961,0
1885,NA,6.55,475,NA,NGA,1963,NA,0
1885,NA,6.16,93,-5,NIC,1955,1982,0
1885,3770,5.21,210,-3,NLD,1929,1939,0.1
1885,2650,4.56,385,-2,NOR,1909,1946,0.11
1885,NA,6.15,790,-3,NPL,1993,NA,0
1885,4959,4.6,920,9,NZL,2003,NA,0.79000002
1885,NA,6.88,698,-6,OMN,2011,NA,0
1885,NA,6.59,770,NA,PAK,1958,2005,0
1885,NA,5.36,95,NA,PAN,1930,NA,0
1885,475,6.82,135,-3,PER,1918,1989,0
1885,NA,6.77,840,NA,PHL,1952,2008,-0.5
1885,NA,6.23,910,NA,PNG,NA,NA,0
1885,1677,5.36,290,NA,POL,1920,1947,0.13
1885,NA,6.1,731,NA,PRK,NA,NA,0
1885,1397,4.16,235,-5,PRT,1922,1942,0.050000001
1885,NA,6.49,150,-4,PRY,1943,NA,0
1885,NA,6.97,694,NA,QAT,1967,NA,0
1885,610,5.78,360,-7,ROU,1913,1944,-0.57999998
1885,NA,6.74,365,-10,RUS,1912,1936,0.41
1885,NA,7.07,517,NA,RWA,1967,NA,0
1885,NA,6.86,670,NA,SAU,1969,NA,0
1885,NA,6.64,625,NA,SDN,1981,NA,0
1885,NA,5.7,433,NA,SEN,1952,1955,0
1885,NA,5.39,830,NA,SGP,1969,NA,-0.19
1885,NA,6.42,940,NA,SLB,1996,NA,0
1885,NA,5.72,451,NA,SLE,2015,NA,0
1885,NA,5.9,92,-1,SLV,1927,2005,0
1885,NA,6.87,520,NA,SOM,1958,NA,0
1885,NA,5.43,345,NA,SRB,1922,1950,0.30000001
1885,NA,6.64,525,NA,SSD,NA,NA,0
1885,NA,6.58,115,NA,SUR,NA,NA,0
1885,NA,5.83,317,NA,SVK,1968,1941,0.12
1885,NA,4.59,349,NA,SVN,1971,1950,-0.079999998
1885,2351,4.34,380,-4,SWE,1913,1947,0.25999999
1885,NA,6.71,572,NA,SWZ,1997,NA,0
1885,NA,6.85,652,NA,SYR,1959,NA,0
1885,NA,6.06,483,NA,TCD,1952,1956,0
1885,NA,6.34,461,NA,TGO,1956,1956,0
1885,NA,6.35,800,-10,THA,1956,1990,0
1885,NA,5.87,702,NA,TJK,1990,NA,0
1885,NA,6.22,701,NA,TKM,1990,1936,0
1885,NA,6.52,860,NA,TLS,NA,NA,0
1885,NA,4.82,52,NA,TTO,1971,NA,0.079999998
1885,NA,6.4,616,NA,TUN,1952,1961,0
1885,NA,6.92,640,-10,TUR,1936,NA,0
1885,NA,6.74,510,NA,TZA,1955,NA,0
1885,NA,6.89,500,NA,UGA,1975,NA,0
1885,NA,7.32,369,NA,UKR,1990,1936,0.18000001
1885,3891,5.45,165,-3,URY,1935,1943,0.31999999
1885,4997,4.52,2,10,USA,NA,NA,0.36000001
1885,NA,5.71,704,NA,UZB,1990,NA,0
1885,1041,5.94,101,-4,VEN,1940,NA,-0.029999999
1885,NA,4.7,816,NA,VNM,1964,NA,0
1885,NA,6.88,679,NA,YEM,1995,NA,0
1885,1578,6.47,560,NA,ZAF,1918,1992,0
1885,NA,6.71,551,NA,ZMB,1965,NA,0
1885,NA,6.75,552,NA,ZWE,1985,NA,0
1886,NA,7,700,-6,AFG,1987,NA,0
